,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
4950,Sat Jun 19 03:48:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The #Palestinian Authority (PA) cancelled a deal on Friday to receive soon-to-expire #COVID19 vaccines from Israel after an initial Israeli shipment showed an expiration date sooner than had been agreed, the PA health minister said 

https://t.co/aZsI5saxEm",0.0,0.0,en,7,4,starkissedkaii,236,577,None,"Palestinian
COVID19",WIONews,Japan
4951,Sat Jun 19 03:48:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The Liberals don't believe the vaccines work.,0.0,0.0,en,149,33,MagChange_73,1426,842,None,,Milhouse_Van_Ho,
4952,Sat Jun 19 03:49:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vaccines offer strong protection against COVID-19.

#covid19 #staysafe #Vaccinated #SaiSandeepBadmintonAcademy… https://t.co/yiJwb9nYOB",0.4333333333333333,0.7333333333333333,en,0,0,ssba9999,28,24,False,"covid19
staysafe
Vaccinated
SaiSandeepBadmintonAcademy",,"Vijayawada, India"
4953,Sat Jun 19 03:49:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,681,672,shazanashakirah,561,239,False,,shawajason,
4954,Sat Jun 19 03:50:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","14,634 organisations have applied to get Sinopharm’s Covilo vaccine to inoculate 4,545,272 staff as an alternative to the government’s Sinovac and AstraZeneca vaccines. #Sinopharm #covid19 #vaccine #ThailandNews #TheNationThailand

https://t.co/BLvQUlo3ZR",0.0,0.0,en,2,1,MoJamesApted,1187,3520,None,,Thenationth,Thailand - Madagascar - Egypt
4955,Sat Jun 19 03:50:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,188,73,noybsk2017,2668,1053,None,,paldhous,
4956,Sat Jun 19 03:50:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",When you do cheap propaganda because you are an Apartheid Colonial Settler occupation 👇🏻,0.15000000000000002,0.39999999999999997,en,28,11,MoE_HaBeeB,378,826,None,,SamarDJarrah,"Baltimore, MD"
4957,Sat Jun 19 03:50:40 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,641,719,Treatyourself22,282,1058,None,,"TelGlobalHealth
WHOAFRO",
4958,Sat Jun 19 03:50:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#COVID19 may be new, but the COVID-19 vaccines are built on trusted work that goes back decades.  
COVID-19 vaccines are safe and effective. Get vaccinated as soon as you can. Learn more: https://t.co/2MAK2FwZ91. https://t.co/p5gN2X0WP0",0.3472727272727273,0.450909090909091,en,366,184,Makesi1410,71,158,None,COVID19,CDCgov,"ÜT: 10.546535,-61.341555"
4959,Sat Jun 19 03:50:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,642,718,ArunadayB,35,848,None,,"TelGlobalHealth
WHOAFRO","Kolkata, India"
4960,Sat Jun 19 03:50:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,2242,170,MaeKattNP,2742,2139,None,COVID19,BogochIsaac,"Thunder Bay, Ontario"
4961,Sat Jun 19 03:50:53 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,317,293,Treatyourself22,282,1058,None,,"TelGlobalHealth
MoetiTshidi",
4962,Sat Jun 19 03:50:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,1046,334,geegeebythesea,5775,6334,None,"WeCanDoThis
COVID19",CDCDirector,South of Texas 
4963,Sat Jun 19 03:51:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In @elle_italia, @pritikrishtel explains how countries around the world can work together to rapidly expand the global supply of #COVID19 vaccines.

#peoplesvaccine #TRIPSwaiver
https://t.co/uZIDTvVKNq",0.0,0.0,en,3,1,Rafeyah,109,342,None,,"IMAKglobal
Elle_Italia
pritikrishtel",
4964,Sat Jun 19 03:51:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,318,294,ArunadayB,35,849,None,,"TelGlobalHealth
MoetiTshidi","Kolkata, India"
4965,Sat Jun 19 03:51:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,681,675,kuroshirohh,35,19,False,,shawajason,
4966,Sat Jun 19 03:51:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonig… https://t.co/OlvCO4GHA2",0.0,0.0,en,0,0,WilliamYang120,41818,6007,False,COVID19,,"Taipei, Taiwan"
4967,Sat Jun 19 03:51:47 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonight and could arrive in #Taiwan as early as tomorrow afternoon at 3:20 pm, according to Apple Daily Taiwan. https://t.co/cVwVUuVavo",0.05,0.15,en,0,1,viralvideovlogs,6856,4580,None,COVID19,WilliamYang120,കേരളം
4968,Sat Jun 19 03:52:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","More than 350 medical workers have caught #COVID19 in Indonesia despite being vaccinated with Sinovac and dozens have been hospitalised, as concerns grow about the efficacy of some vaccines against more infectious variants https://t.co/IjM2F5EM4f",0.3333333333333333,0.3333333333333333,en,37,27,viskaya,807,417,None,COVID19,andreasharsono,Jakarta
4969,Sat Jun 19 03:52:01 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@RachelBitecofer, we can expect Rs (as always) to hang this as a noose around POTUS’ neck come the next midterms.… https://t.co/sr6RF6SrF9",0.0,0.0,en,0,0,paolo_lim,515,823,None,,RachelBitecofer,"Bristol, England"
4970,Sat Jun 19 03:52:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3. Myocarditis &amp; pericarditis

PRAC is continuing its assessment of myocarditis &amp; pericarditis reported in a small no. of people following vaccination w/ COVID19 vaccines

(67 out of 124 categorized deaths by 29 March in India by ACS/myocardial infarction)
https://t.co/wDKeqbOtQ3 https://t.co/xcDWCMdrms",-0.125,0.25,en,1,1,malini_aisola,9797,3324,None,,das_seed,"New Delhi, India"
4971,Sat Jun 19 03:52:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,681,676,AdibRuzaini_,239,381,False,,shawajason,Shah Alam
4972,Sat Jun 19 03:52:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonight and could arrive in #Taiwan as early as tomorrow afternoon at 3:20 pm, according to Apple Daily Taiwan. https://t.co/cVwVUuVavo",0.05,0.15,en,2,2,binkytoes,1183,3128,None,COVID19,WilliamYang120,"Texas, USA, Citizen of Earth"
4973,Sat Jun 19 03:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411028] 
Sahyadri Hosp Hadapsar PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 1,
Dose2… https://t.co/TEoVxfnWES",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
4974,Sat Jun 19 03:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/bAkNScMDq0",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
4975,Sat Jun 19 03:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411037] 
Dhole Mala Manapa Shala PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/xGurdYB6nh",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
4976,Sat Jun 19 03:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/pru9ePCfDw",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
4977,Sat Jun 19 03:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/44MqERdloZ",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
4978,Sat Jun 19 03:52:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 405,
Dose… https://t.co/3QEgb7M96C",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
4979,Sat Jun 19 03:52:44 +0000 2021,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Covid-19 Third Wave South Africa Four Provinces Coronavirus Pandemic Hit Covid Deaths Gauteng Up By 48% https://t.co/kViHEz7Zls,0.0,0.0,en,0,0,newsquotesshine,7,91,False,,,India
4980,Sat Jun 19 03:52:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,643,719,Kamalik54914365,16,163,None,,"TelGlobalHealth
WHOAFRO",
4981,Sat Jun 19 03:52:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Chumakov: A number of the #LDCs received 🇷🇺 assistance to struggle the pandemic. The primary consignments of the #COVID19 vaccines have been shipped to #Angola, #Guinea and #Djibouti. We intend to significantly expand deliveries of the vaccines. @mfa_russia https://t.co/GXOLcqGZSI",0.3875,0.6875,en,4,4,PUTINPRINCESS,418,345,None,"Chumakov
LDCs
COVID19",RussiaUN,
4982,Sat Jun 19 03:53:00 +0000 2021,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Everything in the #COVID19 pandemic is about trust. Innovation is needed in behavioural science on how we as commun… https://t.co/RS83R7fYKW,0.0,0.0,en,0,0,WHOThailand,64811,616,False,COVID19,,"Nonthaburi, Thailand"
4983,Sat Jun 19 03:53:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/MMQvobNM7k",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
4984,Sat Jun 19 03:53:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from good companies can be helped
- Weakness of vax: less efficiency against novel variants , lack of vax studies, safety data, &amp; knowledge of gain-of-functions virus",0.24666666666666665,0.3533333333333334,en,1679,1169,Nana98344369,13,80,None,COVID19,"DrLiMengYAN1
ndtv",
4985,Sat Jun 19 03:53:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Chumakov: A number of the #LDCs received 🇷🇺 assistance to struggle the pandemic. The primary consignments of the #COVID19 vaccines have been shipped to #Angola, #Guinea and #Djibouti. We intend to significantly expand deliveries of the vaccines. @mfa_russia https://t.co/GXOLcqGZSI",0.3875,0.6875,en,5,5,AfricanWatchman,1018,166,None,"Chumakov
LDCs
COVID19",RussiaUN,Africa
4986,Sat Jun 19 03:54:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.14017857142857143,0.5526785714285715,en,295,64,joanna_miclat,29,96,None,COVID19,NathanStall,"Toronto, Canada"
4987,Sat Jun 19 03:54:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,193,74,Larissa84403556,3866,4837,None,,paldhous,California
4988,Sat Jun 19 03:54:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",0.2,0.2,en,22,17,CapadoucaShaun,13042,13857,None,"Covid_19
COVID19","GrandpaSnarky
KarlieInCali","San Jose del Cabo, BCS, Mexico"
4989,Sat Jun 19 03:54:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonight and could arrive in #Taiwan as early as tomorrow afternoon at 3:20 pm, according to Apple Daily Taiwan. https://t.co/cVwVUuVavo",0.05,0.15,en,8,3,Lei27148,1939,3181,None,COVID19,WilliamYang120,日本
4990,Sat Jun 19 03:54:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,643,722,grace_andpeace_,402,768,None,,"TelGlobalHealth
WHOAFRO",
4991,Sat Jun 19 03:54:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,318,296,grace_andpeace_,402,768,None,,"TelGlobalHealth
MoetiTshidi",
4992,Sat Jun 19 03:55:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonight and could arrive in #Taiwan as early as tomorrow afternoon at 3:20 pm, according to Apple Daily Taiwan. https://t.co/cVwVUuVavo",0.05,0.15,en,9,4,JustEllenIGuess,1036,933,None,COVID19,WilliamYang120,Taiwan
4993,Sat Jun 19 03:55:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",High time to amend the #Covishield gap before it is too late! Itni jid bhi achhi nahi hoti...,-0.1075,0.57,en,19,3,DrRituSingh5,40,60,None,Covishield,singhak_endo,"Kolkata, India"
4994,Sat Jun 19 03:55:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Petition to the Government of Canada 🇨🇦

To suspend the injection of insufficiently tested #COVID19 vaccines in children.

Please sign and share this petition initiated by @JeanmarcBenoit and sponsored by MP @DerekSloanCPC.

https://t.co/XMioeENe6E https://t.co/526SGTdSI2",0.0,0.0,en,920,638,IllidStormrage,487,290,None,COVID19,Bret_Sears,"California, USA"
4995,Sat Jun 19 03:55:36 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Everything in the #COVID19 pandemic is about trust. Innovation is needed in behavioural science on how we as communities &amp; individuals:
- understand epidemics &amp; behave during them
- process information &amp; advice
- build trust
That's as scientific as building vaccines
Dr Mike Ryan https://t.co/Vve48CXS3Y",0.0,0.0,en,1,2,pmm2500,3,99,None,COVID19,WHOThailand,
4996,Sat Jun 19 03:56:11 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonight and could arrive in #Taiwan as early as tomorrow afternoon at 3:20 pm, according to Apple Daily Taiwan. https://t.co/cVwVUuVavo",0.05,0.15,en,12,5,anthraxxxx,54713,6137,None,COVID19,WilliamYang120,South East Asia 
4997,Sat Jun 19 03:56:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","10.8 million Indians died due 2 Covid vaccines but all coverup is being done by terming them a as Covid deaths, 2nd… https://t.co/IfbAQMkgoI",-0.125,0.375,en,0,0,TomSmit79490999,7,335,False,,,
4998,Sat Jun 19 03:56:15 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Breaking: 410,000 Moderna #COVID19 vaccines will be delivered by China Airline's cargo flight from Luxembourg tonight and could arrive in #Taiwan as early as tomorrow afternoon at 3:20 pm, according to Apple Daily Taiwan. https://t.co/cVwVUuVavo",0.05,0.15,en,14,6,COSseaton,5217,5299,None,COVID19,WilliamYang120,"Colorado, USA"
4999,Sat Jun 19 03:56:16 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","President Biden made a clear &amp; powerful statement of investigation of #COVID19:
-G7 communique will change the world’s attitudes to CCP China
-CCP pretends to be helpful &amp; promote vaccines
-But the world won’t listen to China. People can see the results!
#UnrestrictedBioweapon",0.23750000000000002,0.6916666666666667,en,1157,825,yBsQZgS3UPbh2Hb,4,22,None,COVID19,DrLiMengYAN1,
5000,Sat Jun 19 03:56:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“UK virus cases surge even as 8 in 10 have received shots”
Since COVID vaccines aren’t that effective, how about go… https://t.co/07m3y86Ymb",0.6,0.8,en,0,0,truthp0st,2291,2936,False,,,
5001,Sat Jun 19 03:56:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,193,77,HamonSpot,456,217,None,,paldhous,
5002,Sat Jun 19 03:56:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ivermectin
https://t.co/Kk0N4coDox",0.0,0.0,en,0,0,DamianS45345622,1,20,False,,,
5003,Sat Jun 19 03:56:51 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">SciBot</a>","ivermectin
https://t.co/Kk0N4coDox https://t.co/CjVTtgSTjn",0.0,0.0,en,0,1,B0tSci,1242,81,False,,DamianS45345622,
5004,Sat Jun 19 03:56:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Canada recommends mixing and matching AstraZeneca, Pfizer and Moderna COVID-19 vaccines | CBC News #covid19 #covid
https://t.co/8UM7rhBRqR",0.0,0.0,en,0,0,MelAnalyst,1836,4962,False,"covid19
covid",,Australia
5005,Sat Jun 19 03:56:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","There’s nothing like being a douche, but Beasley oneups himself by announcing he’s a douche and will continue to be… https://t.co/LmEBLJYERC",0.0,0.0,en,0,0,sporthyperbole,49,382,None,,,
5006,Sat Jun 19 03:57:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ColbenJill Have we #risked our #life after being #jabbed with the #Covid19 #vaccine? https://t.co/hMVqrEXmWL… https://t.co/NdkDkvdKvE,0.0,0.0,en,0,0,BhojRSingh,102,82,False,"risked
life
jabbed
Covid19
vaccine",ColbenJill,Bareilly
5007,Sat Jun 19 03:57:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",When you do cheap propaganda because you are an Apartheid Colonial Settler occupation 👇🏻,0.15000000000000002,0.39999999999999997,en,30,12,Egy_Nader,448,774,None,,SamarDJarrah,Cairo
5008,Sat Jun 19 03:57:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mix-and-match COVID vaccines trigger potent immune response #covid19 #Covid_19 #covid
https://t.co/TUSjtsIraX",0.5,0.5,en,0,0,MelAnalyst,1836,4962,False,"covid19
Covid_19
covid",,Australia
5009,Sat Jun 19 03:57:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Just 10 countries have received 75% of the world’s #COVID19 vaccine doses.

But the entire continent of Africa, currently experiencing a deadly third wave, has received &lt; 2% of the world's available vaccine doses so far.

Vaccine apartheid is a grave injustice.",0.1,0.485,en,797,249,kattwoman,146,531,None,COVID19,AmitAryaMD,Vancouver
5010,Sat Jun 19 03:57:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ColbenJill Have we #risked our #life after being #jabbed with the #Covid19 #vaccine? https://t.co/hMVqrEXmWL
@PMOIndia @MoHFW_INDIA @myogiadityanath @myogioffice @WHO @pahowho @UNICEF @UNOCHA @CDCgov @UN @MoHFW_INDIA @moayush @CDCemergency @CDC_NCEZID @UN @UNICEF @PopSci @e_health_ @POTUS",0.0,0.0,en,1,1,ColbenJill,1170,1237,False,"risked
life
jabbed
Covid19
vaccine","BhojRSingh
ColbenJill
PMOIndia","Nashville, TN"
5011,Sat Jun 19 03:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411046] 
Santoshnagar Hajrat Yunus PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dos… https://t.co/phMtA0BmZY",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5012,Sat Jun 19 03:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411040] 
Chatrapati Shahu Maharaj PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose… https://t.co/HKwDqNSreU",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5013,Sat Jun 19 03:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… https://t.co/Aap1C45dwI",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5014,Sat Jun 19 03:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 369,
Dose… https://t.co/5fukuLXH5U",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5015,Sat Jun 19 03:57:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/9OywbcvcsQ",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
